,dataset_name,model_type,seed,performance,performance_type,n_labels,f1_upper,f1_lower,n_epoch,precision,recall,weighted_f1,accuracy,footnote,name,source,task
255,esgbert_category_nature,gpt-4o-mini,42,0.829072907290729,f1_score,,0.8791062669300023,0.7762586338279892,,0.8346517548645208,0.8308612010068321,0.8289001411989539,0.8293838862559242,,esgbert_category_nature,\citet{Schimanski2024nature},Climate Sub-thematic topic classification
256,sciDCC,gpt-4o-mini,42,0.2815653001746078,f1_score,,0.3208551396411395,0.2609336922703981,,0.3684862634947467,0.2994702814299416,0.3656251805552472,0.354,,sciDCC,\citet{mishra2021neuralnere},Climate Sub-thematic topic classification
257,green_claims_not_cot,gpt-4o-mini,42,0.8999816816266716,f1_score,,0.971677559912854,0.8281958456152005,,0.903846153846154,0.8965141612200436,0.9098454211112208,0.9102564102564102,,,,
258,green_claims_3_not_cot,gpt-4o-mini,42,0.7796041301195941,f1_score,,0.8746206509539842,0.665808451224451,,0.8036576949620429,0.8032679738562091,0.8356606385948178,0.8205128205128205,,,,
259,climateStance_not_cot,gpt-4o-mini,42,0.5173226192834036,f1_score,,0.5769034904684543,0.4559722610433896,,0.5297540554683412,0.6554996646545942,0.6714077744320349,0.6129943502824858,,,,
260,climateEng,gpt-4o-mini,42,0.657640258589901,f1_score,,0.7394746550666476,0.5549662263698042,,0.6986690865093769,0.6664448329448329,0.7171619907686734,0.7146892655367232,,climateEng,\citet{vaid-etal-2022-towards},Climate Sub-thematic topic classification
261,ClimaINS_ours,gpt-4o-mini,42,0.5968935511754823,f1_score,,0.6462457783054047,0.5460685493394835,,0.6181941541855336,0.6018234440213143,0.6317362617635626,0.6358974358974359,,ClimaINS_ours,\citet{spokoyny2023answering},Question answering
262,gw_stance_detection_not_cot,gpt-4o-mini,42,0.6867627891821441,f1_score,,0.7494071253916751,0.6135774722084819,,0.706046176046176,0.7067399377697482,0.677862921646355,0.6834170854271356,,,,
263,logicClimate,gpt-4o-mini,42,0.2742966550561487,f1_score,,0.3135281275195073,0.1578868427661936,,0.391537384184443,0.2936704321319706,0.2152111689995524,0.2486033519553072,,logicClimate,\citet{jin-etal-2022-logical},Deceptive technics
264,climaQA,gpt-4o-mini,42,0.8118524923540056,f1_score,,0.8359212420937863,0.7869980829827468,,0.8129815100154083,0.812,0.8118524923540056,0.812,,climaQA,\citet{spokoyny2023answering},Question answering
265,climateFEVER_evidence_not_cot,gpt-4o-mini,42,0.5298786735060109,f1_score,,0.5634233486638097,0.4930901904471399,,0.560569911557094,0.6628975939991029,0.5622905582980771,0.538961038961039,,,,
266,lobbymap_query_not_cot,gpt-4o-mini,42,0.393037004717333,f1_score,,0.4174986766086822,0.3550977750109977,,0.3400941827272892,0.5959750310065756,0.4275445958869823,0.3956511355466059,,,,
267,lobbymap_stance_not_cot,gpt-4o-mini,42,0.2057167606330521,f1_score,,0.253357046279911,0.1576420404854826,,0.2544281494978487,0.2616641696504264,0.185221697255796,0.2461538461538461,,,,
268,lobbymap_pages_not_cot,gpt-4o-mini,42,0.6873354827843411,f1_score,,0.7143776475703328,0.6630370879778578,,0.715345009681394,0.731013139605025,0.6942833587462724,0.6890951276102089,,,,
269,climatext_not_cot,gpt-4o-mini,42,0.7604035308953342,f1_score,,0.7880976661636379,0.7335839825367526,,0.8373015873015873,0.772,0.7604035308953342,0.772,,,,
270,climate_detection_not_cot,gpt-4o-mini,42,0.9198282032927704,f1_score,,0.9516544408185276,0.8816938109584758,,0.9108309990662932,0.9296875,0.9480887616320688,0.9475,,,,
271,environmental_claims,gpt-4o-mini,42,0.8677849462365591,f1_score,,0.9091606091957112,0.8196527210626787,,0.8466551104262969,0.9070179406000302,0.8949151552038953,0.8905660377358491,,environmental_claims,\citet{stammbach_environmental_2023},Claim detection
272,contrarian_claims,gpt-4o-mini,42,0.5980882824936588,f1_score,,0.6290353769244771,0.5637370377437176,,0.7383133414505422,0.5862849162586558,0.5794547293676474,0.576,,contrarian_claims,\citet{coanComputerassistedClassificationContrarian2021},Deceptive technics
273,climateFEVER_evidence,gpt-4o-mini,42,0.600257602637851,f1_score,,0.6355471668422052,0.5624446821288018,,0.5916074645293177,0.6882543019065377,0.6506244584671821,0.6363636363636364,,climateFEVER_evidence,\citet{diggelmann_climate-fever_2020},Stance classification
274,green_claims,gpt-4o-mini,42,0.915032679738562,f1_score,,0.9737373737373738,0.8393960192175703,,0.915032679738562,0.915032679738562,0.9230769230769232,0.9230769230769232,,green_claims,\citet{vinicius_woloszyn_towards_2021},Claim detection
275,green_claims_3,gpt-4o-mini,42,0.8159278959810875,f1_score,,0.9037365768246828,0.7119749494208408,,0.7978036175710596,0.868954248366013,0.8567239498090563,0.8461538461538461,,green_claims_3,\citet{vinicius_woloszyn_towards_2021},Claim characteristics
276,netzero_reduction,gpt-4o-mini,42,0.9734849675425024,f1_score,,0.9896111075334916,0.9550011489452788,,0.9735863159038032,0.973418538748086,0.9767414241858192,0.9767441860465116,,netzero_reduction,\citet{tobias_schimanski_climatebert-netzero_2023},Claim characteristics
277,climatext,gpt-4o-mini,42,0.8529171599013632,f1_score,,0.8734730774391162,0.8303448242973223,,0.8763160461162064,0.855,0.8529171599013632,0.855,,climatext,\citet{varini_climatext_2020},Climate Topic Classification
278,climateBUG_data,gpt-4o-mini,42,0.887988798879888,f1_score,,0.9069596016912396,0.867999471997888,,0.8881552621048419,0.888,0.887988798879888,0.888,,climateBUG_data,\citet{yu_climatebug_2024},Climate Topic Classification
279,climate_detection,gpt-4o-mini,42,0.9319829957489372,f1_score,,0.962976166574903,0.8998613472387821,,0.9430769230769231,0.921875,0.9569792448112028,0.9575,,climate_detection,\citet{bingler2023cheaptalkspecificitysentiment},Climate Topic Classification
280,climate_tcfd_recommendations,gpt-4o-mini,42,0.4754485055910217,f1_score,,0.5302681532181549,0.422499449996289,,0.4874911981723127,0.5326905279878449,0.4727788777680276,0.4725,,climate_tcfd_recommendations,\citet{bingler2023cheaptalkspecificitysentiment},Disclosure (TCFD) classification
281,lobbymap_stance,gpt-4o-mini,42,0.2441742140475843,f1_score,,0.2946274541264506,0.1933214169895939,,0.2988854298781659,0.2912590144305011,0.2288947581642984,0.2703296703296703,,lobbymap_stance,\citet{morio2023an},Stance classification
